"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:05:11,4468088","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xb158438d.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4675808","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xeab071aa.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4677206","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x9f07a3fc.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4678164","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x7c2510db.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4679463","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xa279f902.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4680451","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x060332ae.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4681362","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xccbd49e7.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4729897","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x7930376d.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4731082","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x8d1fd795.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4732181","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x2b28cbcb.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4733302","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x8e2960b1.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4827482","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x7bc80656.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4828606","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x2eb85974.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4829808","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x81552a51.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4830916","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x509e7135.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4832379","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x98abf915.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4833318","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xb389ecea.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4834584","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x6abb8686.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4835770","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x1e153113.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4836806","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xb1e3bb44.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4838070","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x53a67b84.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4839176","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xe2845609.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4840083","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xc06dd235.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4841819","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x99903389.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4843097","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x6a3c4cd2.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4844260","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x2ca2cd87.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4845161","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xf74d0452.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4846874","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x29b27e30.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4848288","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x8b873efe.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4849461","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x9c1c8211.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4850363","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x6333f453.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4851376","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x3d4f4292.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4852172","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x7076d666.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4853388","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xd8a541b4.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4854298","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x5e43f442.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4855640","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x70e1bd89.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4856441","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xcd46e784.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4857687","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xd1c8c6ad.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4858593","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x390e1b16.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4859618","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xd226fc11.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4860672","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x9b3d7e3a.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4861795","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x83ab159e.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4863397","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x401b7edc.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4864351","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x072bee6c.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4865236","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xab17b9d1.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4866569","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xe714792e.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4867567","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x9a8c4007.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4868911","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xa842ae18.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4869805","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xdec1e914.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4870764","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x7b479bee.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4871793","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xe69c5574.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4872966","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x63aa801d.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,4873876","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x1dd0f358.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5174595","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x07c43b54.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5175693","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x3e198932.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5177094","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x11fd27eb.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5178100","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xae2d22b4.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5179184","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xeb5a0779.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5180149","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x4d014d75.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5181268","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x35770c3b.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5182536","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x2888ad62.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5183826","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xf6413542.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5184728","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x703e1495.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5185795","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x259bc2d7.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5187009","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xee06d0ea.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5187973","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xd4588dee.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5189094","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xe13a853b.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5190101","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xb117acd5.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5191021","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x19e36b27.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5192545","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x5776e9a7.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5193922","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xf9e1dcda.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5194963","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x4f258499.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5196042","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x19e5b5bf.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"23:05:11,5197117","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x841b7717.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
